sentence,word,POS
רישיון נהיגה היא תעודה המעידה שהנהג מוסמך לנהוג,מעידה,VERB
רישיון נהיגה היא תעודה המעידה שהנהג מוסמך לנהוג,ש,SCONJ
רישיון נהיגה היא תעודה המעידה שהנהג מוסמך לנהוג,הנהג,NOUN
רישיון נהיגה היא תעודה המעידה שהנהג מוסמך לנהוג,מוסמך,VERB
רישיון נהיגה היא תעודה המעידה שהנהג מוסמך לנהוג,לנהוג,VERB
חתימה על חוזה מהווה הסכמה לכתוב בו,חתימה,NOUN
חתימה על חוזה מהווה הסכמה לכתוב בו,על,ADP
חתימה על חוזה מהווה הסכמה לכתוב בו,חוזה,NOUN
חתימה על חוזה מהווה הסכמה לכתוב בו,מהווה,VERB
חתימה על חוזה מהווה הסכמה לכתוב בו,הסכמה,NOUN
חתימה על חוזה מהווה הסכמה לכתוב בו,לכתוב,VERB
חתימה על חוזה מהווה הסכמה לכתוב בו,ב_,ADP
חתימה על חוזה מהווה הסכמה לכתוב בו,_הוא,PRON
המנון הוא שיר רשמי של מדינה,ה,DET
המנון הוא שיר רשמי של מדינה,מנון,NOUN
המנון הוא שיר רשמי של מדינה,הוא,AUX
המנון הוא שיר רשמי של מדינה,שיר,NOUN
המנון הוא שיר רשמי של מדינה,רשמי,ADJ
המנון הוא שיר רשמי של מדינה,של,ADP
המנון הוא שיר רשמי של מדינה,מדינה,NOUN
על מנת ליצור לחן צריך להלחין,על,ADP
על מנת ליצור לחן צריך להלחין,מנת,ADP
על מנת ליצור לחן צריך להלחין,ליצור,VERB
על מנת ליצור לחן צריך להלחין,לחן,NOUN
על מנת ליצור לחן צריך להלחין,צריך,AUX
על מנת ליצור לחן צריך להלחין,להלחין,VERB
על מנת ליצור בצק צריך לערבב חומרים וללוש אך לא לאפות כיוון שזהו השלב שמגיע אחרי שהבצק מוכן,על,ADP
על מנת ליצור בצק צריך לערבב חומרים וללוש אך לא לאפות כיוון שזהו השלב שמגיע אחרי שהבצק מוכן,מנת,ADP
על מנת ליצור בצק צריך לערבב חומרים וללוש אך לא לאפות כיוון שזהו השלב שמגיע אחרי שהבצק מוכן,ליצור,VERB
על מנת ליצור בצק צריך לערבב חומרים וללוש אך לא לאפות כיוון שזהו השלב שמגיע אחרי שהבצק מוכן,בצק,NOUN
על מנת ליצור בצק צריך לערבב חומרים וללוש אך לא לאפות כיוון שזהו השלב שמגיע אחרי שהבצק מוכן,צריך,AUX
על מנת ליצור בצק צריך לערבב חומרים וללוש אך לא לאפות כיוון שזהו השלב שמגיע אחרי שהבצק מוכן,לערבב,VERB
על מנת ליצור בצק צריך לערבב חומרים וללוש אך לא לאפות כיוון שזהו השלב שמגיע אחרי שהבצק מוכן,חומרים,NOUN
על מנת ליצור בצק צריך לערבב חומרים וללוש אך לא לאפות כיוון שזהו השלב שמגיע אחרי שהבצק מוכן,ו,CCONJ
על מנת ליצור בצק צריך לערבב חומרים וללוש אך לא לאפות כיוון שזהו השלב שמגיע אחרי שהבצק מוכן,ללוש,VERB
על מנת ליצור בצק צריך לערבב חומרים וללוש אך לא לאפות כיוון שזהו השלב שמגיע אחרי שהבצק מוכן,אך,CCONJ
על מנת ליצור בצק צריך לערבב חומרים וללוש אך לא לאפות כיוון שזהו השלב שמגיע אחרי שהבצק מוכן,לא,ADV
על מנת ליצור בצק צריך לערבב חומרים וללוש אך לא לאפות כיוון שזהו השלב שמגיע אחרי שהבצק מוכן,לאפות,VERB
על מנת ליצור בצק צריך לערבב חומרים וללוש אך לא לאפות כיוון שזהו השלב שמגיע אחרי שהבצק מוכן,כיוון,SCONJ
על מנת ליצור בצק צריך לערבב חומרים וללוש אך לא לאפות כיוון שזהו השלב שמגיע אחרי שהבצק מוכן,ש,SCONJ
על מנת ליצור בצק צריך לערבב חומרים וללוש אך לא לאפות כיוון שזהו השלב שמגיע אחרי שהבצק מוכן,זהו,PRON
על מנת ליצור בצק צריך לערבב חומרים וללוש אך לא לאפות כיוון שזהו השלב שמגיע אחרי שהבצק מוכן,ה,DET
על מנת ליצור בצק צריך לערבב חומרים וללוש אך לא לאפות כיוון שזהו השלב שמגיע אחרי שהבצק מוכן,שלב,NOUN
על מנת ליצור בצק צריך לערבב חומרים וללוש אך לא לאפות כיוון שזהו השלב שמגיע אחרי שהבצק מוכן,מגיע,VERB
על מנת ליצור בצק צריך לערבב חומרים וללוש אך לא לאפות כיוון שזהו השלב שמגיע אחרי שהבצק מוכן,אחרי,ADP
על מנת ליצור בצק צריך לערבב חומרים וללוש אך לא לאפות כיוון שזהו השלב שמגיע אחרי שהבצק מוכן,הבצק,DET
על מנת ליצור בצק צריך לערבב חומרים וללוש אך לא לאפות כיוון שזהו השלב שמגיע אחרי שהבצק מוכן,מוכן,ADJ
תפקידו של מזגן הוא לצנן מקום כלשהו,תפקיד_,NOUN
תפקידו של מזגן הוא לצנן מקום כלשהו,_של_,ADP
תפקידו של מזגן הוא לצנן מקום כלשהו,_הוא,PRON
תפקידו של מזגן הוא לצנן מקום כלשהו,של,ADP
תפקידו של מזגן הוא לצנן מקום כלשהו,מזגן,NOUN
תפקידו של מזגן הוא לצנן מקום כלשהו,הוא,AUX
תפקידו של מזגן הוא לצנן מקום כלשהו,לצנן,VERB
תפקידו של מזגן הוא לצנן מקום כלשהו,מקום,NOUN
תפקידו של מזגן הוא לצנן מקום כלשהו,כלשהו,PRON
כדי שעפיפון יעוף צריך להפריח אותו אך הפעולה לא מתבצעת כדי ליצור את העפיפון,כדי,ADP
כדי שעפיפון יעוף צריך להפריח אותו אך הפעולה לא מתבצעת כדי ליצור את העפיפון,ש,SCONJ
כדי שעפיפון יעוף צריך להפריח אותו אך הפעולה לא מתבצעת כדי ליצור את העפיפון,עפיפון,NOUN
כדי שעפיפון יעוף צריך להפריח אותו אך הפעולה לא מתבצעת כדי ליצור את העפיפון,יעוף,VERB
כדי שעפיפון יעוף צריך להפריח אותו אך הפעולה לא מתבצעת כדי ליצור את העפיפון,צריך,AUX
כדי שעפיפון יעוף צריך להפריח אותו אך הפעולה לא מתבצעת כדי ליצור את העפיפון,להפריח,VERB
כדי שעפיפון יעוף צריך להפריח אותו אך הפעולה לא מתבצעת כדי ליצור את העפיפון,את_,ADP
כדי שעפיפון יעוף צריך להפריח אותו אך הפעולה לא מתבצעת כדי ליצור את העפיפון,_הוא,PRON
כדי שעפיפון יעוף צריך להפריח אותו אך הפעולה לא מתבצעת כדי ליצור את העפיפון,אך,CCONJ
כדי שעפיפון יעוף צריך להפריח אותו אך הפעולה לא מתבצעת כדי ליצור את העפיפון,ה,DET
כדי שעפיפון יעוף צריך להפריח אותו אך הפעולה לא מתבצעת כדי ליצור את העפיפון,פעולה,NOUN
כדי שעפיפון יעוף צריך להפריח אותו אך הפעולה לא מתבצעת כדי ליצור את העפיפון,לא,ADV
כדי שעפיפון יעוף צריך להפריח אותו אך הפעולה לא מתבצעת כדי ליצור את העפיפון,מתבצעת,VERB
כדי שעפיפון יעוף צריך להפריח אותו אך הפעולה לא מתבצעת כדי ליצור את העפיפון,ליצור,VERB
כדי שעפיפון יעוף צריך להפריח אותו אך הפעולה לא מתבצעת כדי ליצור את העפיפון,את,ADP
על מנת ליצור בור צריך לחפור,על,ADP
על מנת ליצור בור צריך לחפור,מנת,ADP
על מנת ליצור בור צריך לחפור,ליצור,VERB
על מנת ליצור בור צריך לחפור,בור,NOUN
על מנת ליצור בור צריך לחפור,צריך,AUX
על מנת ליצור בור צריך לחפור,לחפור,VERB
על דבר עלום (נסתר בלתי נודע) אין מידע,על,ADP
על דבר עלום (נסתר בלתי נודע) אין מידע,דבר,NOUN
על דבר עלום (נסתר בלתי נודע) אין מידע,עלום,NOUN
על דבר עלום (נסתר בלתי נודע) אין מידע,_הם,PRON
על דבר עלום (נסתר בלתי נודע) אין מידע,(,PUNCT
על דבר עלום (נסתר בלתי נודע) אין מידע,נסתר,ADJ
על דבר עלום (נסתר בלתי נודע) אין מידע,בלתי,ADV
על דבר עלום (נסתר בלתי נודע) אין מידע,נודע,VERB
על דבר עלום (נסתר בלתי נודע) אין מידע,),PUNCT
על דבר עלום (נסתר בלתי נודע) אין מידע,אין,VERB
על דבר עלום (נסתר בלתי נודע) אין מידע,מידע,NOUN
על דבר ודאי אין ספק,על,ADP
על דבר ודאי אין ספק,דבר,NOUN
על דבר ודאי אין ספק,ודאי,ADV
על דבר ודאי אין ספק,אין,VERB
על דבר ודאי אין ספק,ספק,NOUN
תת סעף הוא חלק מהסעיף הראשי,תת,ADV
תת סעף הוא חלק מהסעיף הראשי,סעף,NOUN
תת סעף הוא חלק מהסעיף הראשי,הוא,AUX
תת סעף הוא חלק מהסעיף הראשי,חלק,NOUN
תת סעף הוא חלק מהסעיף הראשי,מ,ADP
תת סעף הוא חלק מהסעיף הראשי,ה,DET
תת סעף הוא חלק מהסעיף הראשי,סעיף,NOUN
תת סעף הוא חלק מהסעיף הראשי,ראשי,ADJ
תת קבוצה הוא חלק מהקבוצה הראשית,תת,ADV
תת קבוצה הוא חלק מהקבוצה הראשית,קבוצה,NOUN
תת קבוצה הוא חלק מהקבוצה הראשית,הוא,AUX
תת קבוצה הוא חלק מהקבוצה הראשית,חלק,NOUN
תת קבוצה הוא חלק מהקבוצה הראשית,מ,ADP
תת קבוצה הוא חלק מהקבוצה הראשית,ה,DET
תת קבוצה הוא חלק מהקבוצה הראשית,ראשית,ADJ
אחר שהדליק עשה משהו אחר לא כבוי,אחר,ADJ
אחר שהדליק עשה משהו אחר לא כבוי,ש,SCONJ
אחר שהדליק עשה משהו אחר לא כבוי,ה,DET
אחר שהדליק עשה משהו אחר לא כבוי,דליק,VERB
אחר שהדליק עשה משהו אחר לא כבוי,עשה,VERB
אחר שהדליק עשה משהו אחר לא כבוי,משהו,NOUN
אחר שהדליק עשה משהו אחר לא כבוי,לא,ADV
אחר שהדליק עשה משהו אחר לא כבוי,כבוי,ADJ
אדם שליטש עשה משהו אחר לא מחוספס,אדם,NOUN
אדם שליטש עשה משהו אחר לא מחוספס,ש,SCONJ
אדם שליטש עשה משהו אחר לא מחוספס,ליטש,PROPN
אדם שליטש עשה משהו אחר לא מחוספס,עשה,VERB
אדם שליטש עשה משהו אחר לא מחוספס,משהו,NOUN
אדם שליטש עשה משהו אחר לא מחוספס,אחר,ADJ
אדם שליטש עשה משהו אחר לא מחוספס,לא,ADV
אדם שליטש עשה משהו אחר לא מחוספס,מחוספס,ADJ
מי שהתפרסם כבר לא נמצא במצב של אנונימיות,מי,ADV
מי שהתפרסם כבר לא נמצא במצב של אנונימיות,ש,SCONJ
מי שהתפרסם כבר לא נמצא במצב של אנונימיות,התפרסם,VERB
מי שהתפרסם כבר לא נמצא במצב של אנונימיות,כבר,ADV
מי שהתפרסם כבר לא נמצא במצב של אנונימיות,לא,ADV
מי שהתפרסם כבר לא נמצא במצב של אנונימיות,נמצא,VERB
מי שהתפרסם כבר לא נמצא במצב של אנונימיות,ב,ADP
מי שהתפרסם כבר לא נמצא במצב של אנונימיות,מצב,NOUN
מי שהתפרסם כבר לא נמצא במצב של אנונימיות,של,ADP
מי שהתפרסם כבר לא נמצא במצב של אנונימיות,אנונימיות,NOUN
מי שהתפכח נמצא במצב של צלילות,מי,ADV
מי שהתפכח נמצא במצב של צלילות,ש,SCONJ
מי שהתפכח נמצא במצב של צלילות,התפכח,VERB
