sentence,word,phrases,yap_pos,trankit_pos,POS
כדי ללטש דבר מה יש לשפשף אותו,ללטש,0,['VB'],['VERB'],VERB
מקפצה היא מתקן גבוה שממנו אדם קפץ,מקפצה,0,['NN'],['NOUN'],NOUN
מקפצה היא מתקן גבוה שממנו אדם קפץ,קפץ,0,['VB'],['VERB'],VERB
מי שחימם דבר מה בחום גבוה מספיק התיך אותו,חימם,0,['VB'],['VERB'],VERB
מי שחימם דבר מה בחום גבוה מספיק התיך אותו,התיך,0,['VB'],['VERB'],VERB
הזדקף הוא מי שהיה כפוף והפך לזקוף,הזדקף,0,['VB'],['VERB'],VERB
הזדקף הוא מי שהיה כפוף והפך לזקוף,כפוף,0,['JJ'],['ADJ'],ADJECTIVE
צינור הוא החלל שדרכו המים זורמים ממקום למקום,צינור,0,['NN'],['NOUN'],NOUN
צינור הוא החלל שדרכו המים זורמים ממקום למקום,מים,0,"['NN', 'BN']","['NOUN', 'VERB']",OTHER
אלמוני מפסיק להיות כזה לאחר פרסום,אלמוני,0,['NN'],[],NOUN
אלמוני מפסיק להיות כזה לאחר פרסום,פרסום,0,['NN'],['NOUN'],NOUN
תחנת כוח היא מקום שמייצר חשמל,חשמל,0,['NN'],['NOUN'],NOUN
תחנת כוח היא מקום שמייצר חשמל,תחנת כוח,1,[],[],PHRASE
קימר פירושו עיקם דבר מה לצורת קשת,עיקם,0,['VB'],['VERB'],VERB
קימר פירושו עיקם דבר מה לצורת קשת,קימר,0,['VB'],['PROPN'],VERB
קרח הוא מצב הצבירה המוצק של מים שקפאו והפכו מנוזל למוצק,קרח,0,['NN'],['NOUN'],NOUN
קרח הוא מצב הצבירה המוצק של מים שקפאו והפכו מנוזל למוצק,מים,0,['NN'],['NOUN'],NOUN
אם מישהו פיטר משמעות הדבר היא כי הוא מישהו אחר פוטר ולא התפטר (שמשמעו - פיטר את עצמו),פיטר,0,"['VB', 'VB']",['VERB'],VERB
אם מישהו פיטר משמעות הדבר היא כי הוא מישהו אחר פוטר ולא התפטר (שמשמעו - פיטר את עצמו),התפטר,0,['VB'],['VERB'],VERB
מי שהזיז עצם שינה את המקום בו העצם נמצא כלומר: המקום השתנה,הזיז,0,['VB'],['VERB'],VERB
מי שהזיז עצם שינה את המקום בו העצם נמצא כלומר: המקום השתנה,מקום,0,"['NN', 'NN']",['NOUN'],NOUN
פלבל היא תנועה של עפעוף,עפעף,0,[],[],UNDEFINED
פלבל היא תנועה של עפעוף,פלבל,0,['VB'],['PROPN'],VERB
להילחם היא פעולה שאדם מבצע עם אחר ובסופה ייתכן שאחד ניצח והשני הפסיד,להילחם,0,['VB'],['VERB'],VERB
להילחם היא פעולה שאדם מבצע עם אחר ובסופה ייתכן שאחד ניצח והשני הפסיד,ניצח,0,['VB'],['VERB'],VERB
שולחן עשוי מעצים אשר גדלים ביער,שולחן,0,['NN'],['NOUN'],NOUN
שולחן עשוי מעצים אשר גדלים ביער,יער,0,['NN'],['NOUN'],NOUN
קור רוח מאפשר התמודדות טובה עם סכנה,קור רוח,1,[],[],PHRASE
קור רוח מאפשר התמודדות טובה עם סכנה,סכנה,0,['NN'],[],NOUN
המרה הוא מי שסירב לבצע מה שאחר ציווה עליו,ציווה,0,['VB'],['VERB'],VERB
המרה הוא מי שסירב לבצע מה שאחר ציווה עליו,הִמרה,0,[],[],UNDEFINED
אסם הוא מחסן לאיסוף תבואה קלשון הוא כלי עבודה חקלאי,אסם,0,['NN'],['NOUN'],NOUN
אסם הוא מחסן לאיסוף תבואה קלשון הוא כלי עבודה חקלאי,קלשון,0,['NN'],['NOUN'],NOUN
מתוך באר ניתן לשאוב מים לשתייה,באר,0,['NN'],[],NOUN
מתוך באר ניתן לשאוב מים לשתייה,שתייה,0,['NN'],['NOUN'],NOUN
,נקבים,0,[],[],UNDEFINED
,דולף,0,[],[],UNDEFINED
לוח מודעות הוא לוח שאפשר לתלות עליו מודעה,מודעה,0,['NN'],['NOUN'],NOUN
לוח מודעות הוא לוח שאפשר לתלות עליו מודעה,לוח מודעות,0,[],[],UNDEFINED
אמפתיה היא הזדהות עם הרגש של האחר,אמפתיה,0,['NNP'],['NOUN'],NOUN
אמפתיה היא הזדהות עם הרגש של האחר,רגש,0,['NN'],['NOUN'],NOUN
מי שליהג לא גרם לכך שמישהו נאלם,ליהג,0,['VB'],[],VERB
מי שליהג לא גרם לכך שמישהו נאלם,נאלם,0,['VB'],['VERB'],VERB
שם הפועל לאיים פירושו שמישהו הרתיע אדם אחר,לאיים,0,['VB'],[],VERB
שם הפועל לאיים פירושו שמישהו הרתיע אדם אחר,הרתיע,0,['VB'],['VERB'],VERB
ניתן לטפח דבר מה ואז להרוס אותו ובכך לבטל את דבר זה,לטפח,0,['VB'],['VERB'],VERB
ניתן לטפח דבר מה ואז להרוס אותו ובכך לבטל את דבר זה,להרוס,0,['VB'],['VERB'],VERB
קולמוס (עט) הוא כלי המשמש לכתיבה,קולמוס,0,['NNT'],['PROPN'],NOUN
קולמוס (עט) הוא כלי המשמש לכתיבה,כתיבה,0,['NN'],['NOUN'],NOUN
"הביטוי ""לא תודה"" מטרתו לסרב לדבר שאדם אחר מעוניין להציע","לא, תודה",1,[],[],PHRASE
"הביטוי ""לא תודה"" מטרתו לסרב לדבר שאדם אחר מעוניין להציע",להציע,0,['VB'],['VERB'],VERB
שעה מורכבת ממספר מוגדר של דקות,דקה,0,[],[],UNDEFINED
שעה מורכבת ממספר מוגדר של דקות,שעה,0,['NN'],['NOUN'],NOUN
תפזורת מורכבת מדברים שאינם נמצאים במארז,תפזורת,0,['NN'],['PROPN'],NOUN
תפזורת מורכבת מדברים שאינם נמצאים במארז,מארז,0,['NN'],['NOUN'],NOUN
עיקש הוא מי שמפגין התעקשות,התעקשות,0,['NN'],['NOUN'],NOUN
עיקש הוא מי שמפגין התעקשות,עיקש,0,['JJT'],['VERB'],ADJECTIVE
שער שיבה הוא סממן גופני שמצביע על זקנה,שער שיבה,1,[],[],PHRASE
שער שיבה הוא סממן גופני שמצביע על זקנה,זקנה,0,['NN'],['NOUN'],NOUN
מי שמדבר חלושות מדבר בעוצמה נמוכה,חלוּשוֹת,0,[],[],UNDEFINED
מי שמדבר חלושות מדבר בעוצמה נמוכה,עוצמה,0,['NN'],['NOUN'],NOUN
זול הוא דבר שמחירו נמוך,זול,0,['JJT'],['ADJ'],ADJECTIVE
זול הוא דבר שמחירו נמוך,מחיר,0,['NN'],['NOUN'],NOUN
קל להתעלם ממשהו זניח,להתעלם,0,['VB'],['VERB'],VERB
קל להתעלם ממשהו זניח,זניח,0,['JJ'],['NOUN'],ADJECTIVE
משמעות הצירוף לא ולא היא לא באופן מוחלט,לא ולא,1,[],[],PHRASE
משמעות הצירוף לא ולא היא לא באופן מוחלט,לא,0,"['RB', 'RB', 'RB']",['ADV'],OTHER
אם מישהו נרדם ואז התעורר הוא הקיץ,נרדם,0,['VB'],['VERB'],VERB
אם מישהו נרדם ואז התעורר הוא הקיץ,הקיץ,0,[],[],UNDEFINED
מהגר הוא מי שעבר מארץ אחת לאחרת,מהגר,0,[],[],UNDEFINED
מהגר הוא מי שעבר מארץ אחת לאחרת,ארץ,0,['NN'],['NOUN'],NOUN
בכרם מגדלים ענבים אשר מהם ניתן להפיק מיץ שממנו ניתן לייצר יין,כרם,0,['NN'],['NOUN'],NOUN
בכרם מגדלים ענבים אשר מהם ניתן להפיק מיץ שממנו ניתן לייצר יין,יין,0,['NN'],['NOUN'],NOUN
קל הוא תיאור לדבר שיש לו מעט משקל,קל,0,"['JJ', 'NN']","['ADJ', 'NOUN']",OTHER
קל הוא תיאור לדבר שיש לו מעט משקל,משקל,0,['NN'],['NOUN'],NOUN
קובלנות הן תלונות שמטרתן להביע ביקורת או האשמה כלומר ההפך מלשבח,קובלנות,0,['NN'],['NOUN'],NOUN
קובלנות הן תלונות שמטרתן להביע ביקורת או האשמה כלומר ההפך מלשבח,לשבח,0,['VB'],['NOUN'],VERB
בין דומים יש הבדל קטן (אם הבדל זה לא היה קיים הם היו זהים ולא דומים),דומים,0,"['BN', 'NN']",['ADJ'],ADJECTIVE
בין דומים יש הבדל קטן (אם הבדל זה לא היה קיים הם היו זהים ולא דומים),הבדל,0,"['NN', 'NN']",['NOUN'],NOUN
מי שפרסם דבר מה הפך אותו למוכר,מוכר,0,['NN'],['ADJ'],NOUN
מי שפרסם דבר מה הפך אותו למוכר,פרסם,0,['VB'],['VERB'],VERB
מצנפת זהו סוג של כובע שמכסה את הפדחת,מצנפת,0,['NNT'],['PROPN'],NOUN
מצנפת זהו סוג של כובע שמכסה את הפדחת,פדחת,0,['NN'],['NOUN'],NOUN
רועה הוא מי שאחראי על הכבשים ודיר הוא מבנה המיועד לכבשים,רועה,0,['NN'],['PROPN'],NOUN
רועה הוא מי שאחראי על הכבשים ודיר הוא מבנה המיועד לכבשים,דיר,0,['NN'],['PROPN'],NOUN
סייג לחכמה שתיקה הוא פתגם שמשמעותו היא שעדיף לא לדבר במקרים מסוימים,סייג לחכמה שתיקה,1,[],[],PHRASE
סייג לחכמה שתיקה הוא פתגם שמשמעותו היא שעדיף לא לדבר במקרים מסוימים,לדבר,0,['VB'],['VERB'],VERB
מי ששיסה אדם אחר באדם שלישי גרם לכך שהאדם השלישי הותקף על ידי אותו אדם שהוא שיסה כלומר לא באופן ישיר אלא עקיף,הותקף,0,['VB'],['VERB'],VERB
מי ששיסה אדם אחר באדם שלישי גרם לכך שהאדם השלישי הותקף על ידי אותו אדם שהוא שיסה כלומר לא באופן ישיר אלא עקיף,שיסה,0,"['VB', 'VB']",['VERB'],VERB
ייתכן כי דבר מה התמוטט מפני שהיה רעוע,התמוטט,0,['VB'],['VERB'],VERB
ייתכן כי דבר מה התמוטט מפני שהיה רעוע,רעוע,0,['JJ'],['ADJ'],ADJECTIVE
על ספסל יכולים לשבת אנשים רבים ועל כיסא יכול לשבת אדם אחד,ספסל,0,['NN'],['NOUN'],NOUN
על ספסל יכולים לשבת אנשים רבים ועל כיסא יכול לשבת אדם אחד,כיסא,0,['NNT'],[],NOUN
דייל עובד במטוס אותו מטיס טייס,דייל,0,['NN'],['NOUN'],NOUN
דייל עובד במטוס אותו מטיס טייס,טייס,0,['NN'],['NOUN'],NOUN
מנתח משתמש בהרדמה לפני שהוא מתחיל בעבודתו,מנתח,0,['NN'],['NOUN'],NOUN
מנתח משתמש בהרדמה לפני שהוא מתחיל בעבודתו,הרדמה,0,['NN'],['NOUN'],NOUN
ניחא היא מילה שמצביעה על הסכמה מבלי שבהכרח תתקיים תמימות דעים,ניחא,0,['NNP'],['NOUN'],NOUN
ניחא היא מילה שמצביעה על הסכמה מבלי שבהכרח תתקיים תמימות דעים,תמימות דעים,1,[],[],PHRASE
אדם מסוים אשר נודה הוא אדם אשר החברה הוקיעה אותו מתוכה,נודה,0,['VB'],['VERB'],VERB
אדם מסוים אשר נודה הוא אדם אשר החברה הוקיעה אותו מתוכה,חברה,0,['NN'],['NOUN'],NOUN
מי שילבה יגביר את הבערה,בְּעֵרָה,0,[],[],UNDEFINED
מי שילבה יגביר את הבערה,ילבה,0,['VB'],['VERB'],VERB
מי שחיתן ניהל חתונה של שני אנשים אחרים,חיתן,0,['VB'],[],VERB
מי שחיתן ניהל חתונה של שני אנשים אחרים,חתונה,0,['NN'],['NOUN'],NOUN
מרתק הוא משהו שקשה להשתעמם ממנו,מרַתק,0,[],[],UNDEFINED
מרתק הוא משהו שקשה להשתעמם ממנו,להשתעמם,0,['VB'],['VERB'],VERB
לאיית זו פעולת פירוט האותיות מהן מורכבת מילה,לאיית,0,['VB'],['AUX'],VERB
לאיית זו פעולת פירוט האותיות מהן מורכבת מילה,אותיות,0,['NN'],['NOUN'],NOUN
אדם אשר יצא בשן ועין יצא בנזק חמור כלומר הוא לא הצליח שלא להיפגע,יצא בשן ועין,1,[],[],PHRASE
אדם אשר יצא בשן ועין יצא בנזק חמור כלומר הוא לא הצליח שלא להיפגע,להיפגע,0,['VB'],['VERB'],VERB
קליל הוא תיאור לדבר קל מאוד,קליל,0,['JJT'],['ADJ'],ADJECTIVE
קליל הוא תיאור לדבר קל מאוד,קל,0,"['JJT', 'JJ']","['ADJ', 'ADJ']",ADJECTIVE
מי שהתחלה העמיד פנים שהוא ההפך מבריא כלומר חולה,התחלה,0,['VB'],['VERB'],VERB
מי שהתחלה העמיד פנים שהוא ההפך מבריא כלומר חולה,בריא,0,['BN'],['ADJ'],ADJECTIVE
אכזבה נגרמת כאשר לא מתרחש מה שמקווה,מְקֻוֶּוה,0,[],[],UNDEFINED
אכזבה נגרמת כאשר לא מתרחש מה שמקווה,אכזבה,0,['NN'],['NOUN'],NOUN
עמד לדין הוא מי שהתבצע נגדו הליך משפטי כלומר הוא נאשם בדבר מה,עמד לדין,1,[],[],PHRASE
עמד לדין הוא מי שהתבצע נגדו הליך משפטי כלומר הוא נאשם בדבר מה,נאשם,0,['VB'],['VERB'],VERB
אוכף הוא סוג של כיסא המונח על גב בעל חיים,אוכף,0,['NN'],['NOUN'],NOUN
אוכף הוא סוג של כיסא המונח על גב בעל חיים,כיסא,0,['NNT'],['NOUN'],NOUN
חבוט הוא דבר מה שהזולת היכה בו,חבוט,0,['BN'],['PROPN'],NOUN
חבוט הוא דבר מה שהזולת היכה בו,הִכה,0,[],[],UNDEFINED
,חוק,0,[],[],UNDEFINED
,ציות,0,[],[],UNDEFINED
לסירוגין זה לעשות דבר מה באופן לא רצוף כלומר העם הפסקה,לסירוגין,0,['RB'],[],OTHER
לסירוגין זה לעשות דבר מה באופן לא רצוף כלומר העם הפסקה,הפסקה,0,[],[],UNDEFINED
לשאוב היא פעולת העברת המים ממקום אחד למקום אחר,לשאוב,0,['VB'],['PROPN'],VERB
לשאוב היא פעולת העברת המים ממקום אחד למקום אחר,מים,0,['NN'],['NOUN'],NOUN
מרכזי הוא מה שנמצא במרכז,מרכזי,0,['JJ'],['ADJ'],ADJECTIVE
מרכזי הוא מה שנמצא במרכז,מרכז,0,"['JJ', 'NN']","['ADJ', 'NOUN']",OTHER
מגפה היא מחלה מדבקת שפוגעת במספר גדול של אנשים,מחלה,0,['NN'],['NOUN'],NOUN
מגפה היא מחלה מדבקת שפוגעת במספר גדול של אנשים,מגפה,0,['NN'],['NOUN'],NOUN
"מי שחווה משהו שמנוגד לציפייה שלו יקרא ""חזיז ורעם!""",ציפייה,0,['NN'],['NOUN'],NOUN
"מי שחווה משהו שמנוגד לציפייה שלו יקרא ""חזיז ורעם!""","""חזיז ורעם!""",1,[],[],PHRASE
משאית היא סוג של מכונית גדולה המשתמשת להעברת משא,משאית,0,['NN'],['NOUN'],NOUN
משאית היא סוג של מכונית גדולה המשתמשת להעברת משא,מכונית,0,['NN'],['NOUN'],NOUN
אדם א' ייאש את אדם ב' כך שאדם ב' כבר לא קיווה,ייאש,0,['VB'],['VERB'],VERB
אדם א' ייאש את אדם ב' כך שאדם ב' כבר לא קיווה,קיווה,0,['VB'],['VERB'],VERB
תרופה גורמת לאדם להפסיק להיות חולה,תרופה,0,['NN'],['NOUN'],NOUN
תרופה גורמת לאדם להפסיק להיות חולה,חולה,0,['BN'],['ADJ'],ADJECTIVE
מי שהצטנע בחר להקטין את מעלותיו ומי שגימד הקטין את מעלותיו של האחר,הצטנע,0,['VB'],[],VERB
מי שהצטנע בחר להקטין את מעלותיו ומי שגימד הקטין את מעלותיו של האחר,גימד,0,['VB'],['PROPN'],VERB
מי שהגשים את חלומו קיים את מה ששאף,הגשים את חלומו,1,[],[],PHRASE
מי שהגשים את חלומו קיים את מה ששאף,שאף,0,['VB'],['VERB'],VERB
אדם שסרג השתמש במסרגה כדי ליצור תוצר כלשהו,סרג,0,"['VB', 'NN']","['VERB', 'NOUN']",OTHER
אדם שסרג השתמש במסרגה כדי ליצור תוצר כלשהו,מסרגה,0,['NN'],['NOUN'],NOUN
דבר הנעשה בקושי נעשה תוך השקעת מאמץ,בקושי,0,[],['ADV'],OTHER
דבר הנעשה בקושי נעשה תוך השקעת מאמץ,מאמץ,0,['NN'],['NOUN'],NOUN
מצח הוא חלק מהראש ואילו עורף מחבר את הראש לעמוד השדרה,מצח,0,['NN'],['NOUN'],NOUN
מצח הוא חלק מהראש ואילו עורף מחבר את הראש לעמוד השדרה,עורף,0,['NN'],['NOUN'],NOUN
נקרא זהו טקסט אשר אדם מסוים קרא אותו הוקרא מדבר על טקסט מסוים אשר אדם מסוים קרא אותו בקול לרוב עבור מאזינים,נקרא,0,['BN'],['VERB'],VERB
נקרא זהו טקסט אשר אדם מסוים קרא אותו הוקרא מדבר על טקסט מסוים אשר אדם מסוים קרא אותו בקול לרוב עבור מאזינים,הוקרא,0,['VB'],['VERB'],VERB
שריטה היא שיבוש בעדשה שמפריע לשימוש בה,עדשה,0,['NN'],[],NOUN
שריטה היא שיבוש בעדשה שמפריע לשימוש בה,שריטה,0,['NN'],['NOUN'],NOUN
